step,operation,incr_ns,full_ns,n_active,incr_ari
788,insert,1666,-1,1088,-2.0
789,insert,792,-1,1089,-2.0
790,insert,2375,-1,1090,-2.0
791,insert,1292,-1,1091,-2.0
792,insert,625,-1,1092,-2.0
793,insert,2459,-1,1093,-2.0
794,insert,2084,-1,1094,-2.0
795,insert,1083,-1,1095,-2.0
796,insert,1625,-1,1096,-2.0
797,insert,708,-1,1097,-2.0
798,insert,2417,-1,1098,-2.0
799,insert,1459,-1,1099,-2.0
800,insert,1084,-1,1100,-2.0
801,insert,1000,-1,1101,-2.0
802,insert,958,-1,1102,-2.0
803,insert,1958,-1,1103,-2.0
804,insert,1417,-1,1104,-2.0
805,insert,291,-1,1105,-2.0
806,insert,834,-1,1106,-2.0
807,insert,1375,-1,1107,-2.0
808,insert,1459,-1,1108,-2.0
809,insert,1125,-1,1109,-2.0
810,insert,834,-1,1110,-2.0
811,insert,750,-1,1111,-2.0
812,insert,875,-1,1112,-2.0
813,insert,833,-1,1113,-2.0
814,insert,833,-1,1114,-2.0
815,insert,1084,-1,1115,-2.0
816,insert,791,-1,1116,-2.0
817,insert,1125,-1,1117,-2.0
818,insert,1834,-1,1118,-2.0
819,insert,875,-1,1119,-2.0
820,insert,1667,-1,1120,-2.0
821,insert,625,-1,1121,-2.0
822,insert,1708,-1,1122,-2.0
823,insert,917,-1,1123,-2.0
824,insert,916,-1,1124,-2.0
825,insert,1791,-1,1125,-2.0
826,insert,1666,-1,1126,-2.0
827,insert,1250,-1,1127,-2.0
828,insert,1833,-1,1128,-2.0
829,insert,1375,-1,1129,-2.0
830,insert,1000,-1,1130,-2.0
831,insert,1625,-1,1131,-2.0
832,insert,875,-1,1132,-2.0
833,insert,708,-1,1133,-2.0
834,insert,1250,-1,1134,-2.0
835,insert,1125,-1,1135,-2.0
836,insert,917,-1,1136,-2.0
837,insert,1166,-1,1137,-2.0
838,insert,667,-1,1138,-2.0
839,insert,708,-1,1139,-2.0
840,insert,2041,-1,1140,-2.0
841,insert,1375,-1,1141,-2.0
842,insert,959,-1,1142,-2.0
843,insert,666,-1,1143,-2.0
844,insert,709,-1,1144,-2.0
845,insert,333,-1,1145,-2.0
846,insert,1125,-1,1146,-2.0
847,insert,667,-1,1147,-2.0
848,insert,958,-1,1148,-2.0
849,insert,1292,-1,1149,-2.0
850,insert,1291,-1,1150,-2.0
851,insert,1709,-1,1151,-2.0
852,insert,1583,-1,1152,-2.0
853,insert,792,-1,1153,-2.0
854,insert,1041,-1,1154,-2.0
855,insert,1417,-1,1155,-2.0
856,insert,1125,-1,1156,-2.0
857,insert,1083,-1,1157,-2.0
858,insert,1417,-1,1158,-2.0
859,insert,1125,-1,1159,-2.0
860,insert,1084,-1,1160,-2.0
861,insert,2666,-1,1161,-2.0
862,insert,1291,-1,1162,-2.0
863,insert,1000,-1,1163,-2.0
864,insert,1708,-1,1164,-2.0
865,insert,917,-1,1165,-2.0
866,insert,750,-1,1166,-2.0
867,insert,833,-1,1167,-2.0
868,insert,1250,-1,1168,-2.0
869,insert,1125,-1,1169,-2.0
870,insert,875,-1,1170,-2.0
871,insert,1125,-1,1171,-2.0
872,insert,1708,-1,1172,-2.0
873,insert,1458,-1,1173,-2.0
874,insert,1000,-1,1174,-2.0
875,insert,2292,-1,1175,-2.0
876,insert,2917,-1,1176,-2.0
877,insert,1083,-1,1177,-2.0
878,insert,1125,-1,1178,-2.0
879,insert,2042,-1,1179,-2.0
880,insert,1583,-1,1180,-2.0
881,insert,1458,-1,1181,-2.0
882,insert,1375,-1,1182,-2.0
883,insert,1084,-1,1183,-2.0
884,insert,1250,-1,1184,-2.0
885,insert,875,-1,1185,-2.0
886,insert,917,-1,1186,-2.0
887,insert,916,-1,1187,-2.0
888,insert,791,-1,1188,-2.0
889,insert,833,-1,1189,-2.0
890,insert,792,-1,1190,-2.0
891,insert,958,-1,1191,-2.0
892,insert,959,-1,1192,-2.0
893,insert,875,-1,1193,-2.0
894,insert,917,-1,1194,-2.0
895,insert,1000,-1,1195,-2.0
896,insert,875,-1,1196,-2.0
897,insert,875,-1,1197,-2.0
898,insert,917,-1,1198,-2.0
899,insert,875,-1,1199,-2.0
900,insert,917,703083,1200,1.0
901,insert,958,-1,1201,-2.0
902,insert,916,-1,1202,-2.0
903,insert,917,-1,1203,-2.0
904,insert,875,-1,1204,-2.0
905,insert,1083,-1,1205,-2.0
906,insert,1375,-1,1206,-2.0
907,insert,958,-1,1207,-2.0
908,insert,875,-1,1208,-2.0
909,insert,875,-1,1209,-2.0
910,insert,875,-1,1210,-2.0
911,insert,875,-1,1211,-2.0
912,insert,1125,-1,1212,-2.0
913,insert,1417,-1,1213,-2.0
914,insert,2208,-1,1214,-2.0
915,insert,1667,-1,1215,-2.0
916,insert,1375,-1,1216,-2.0
917,insert,1166,-1,1217,-2.0
918,insert,1959,-1,1218,-2.0
919,insert,1208,-1,1219,-2.0
920,insert,1875,-1,1220,-2.0
921,insert,1917,-1,1221,-2.0
922,insert,1042,-1,1222,-2.0
923,insert,1416,-1,1223,-2.0
924,insert,1084,-1,1224,-2.0
925,insert,1958,-1,1225,-2.0
926,insert,1708,-1,1226,-2.0
927,insert,1500,-1,1227,-2.0
928,insert,1000,-1,1228,-2.0
929,insert,1208,-1,1229,-2.0
930,insert,792,-1,1230,-2.0
931,insert,750,-1,1231,-2.0
932,insert,1166,-1,1232,-2.0
933,insert,1334,-1,1233,-2.0
934,insert,1291,-1,1234,-2.0
935,insert,1000,-1,1235,-2.0
936,insert,834,-1,1236,-2.0
937,insert,375,-1,1237,-2.0
938,insert,1250,-1,1238,-2.0
939,insert,1334,-1,1239,-2.0
940,insert,1166,-1,1240,-2.0
941,insert,792,-1,1241,-2.0
942,insert,917,-1,1242,-2.0
943,insert,1667,-1,1243,-2.0
944,insert,1667,-1,1244,-2.0
945,insert,1000,-1,1245,-2.0
946,insert,1125,-1,1246,-2.0
947,insert,875,-1,1247,-2.0
948,insert,1292,-1,1248,-2.0
949,insert,1417,-1,1249,-2.0
950,insert,1416,-1,1250,-2.0
951,insert,875,-1,1251,-2.0
952,insert,1834,-1,1252,-2.0
953,insert,2083,-1,1253,-2.0
954,insert,2792,-1,1254,-2.0
955,insert,625,-1,1255,-2.0
956,insert,1833,-1,1256,-2.0
957,insert,1375,-1,1257,-2.0
958,insert,417,-1,1258,-2.0
959,insert,1875,-1,1259,-2.0
960,insert,1375,-1,1260,-2.0
961,insert,1292,-1,1261,-2.0
962,insert,1333,-1,1262,-2.0
963,insert,1208,-1,1263,-2.0
964,insert,1542,-1,1264,-2.0
965,insert,1750,-1,1265,-2.0
966,insert,833,-1,1266,-2.0
967,insert,791,-1,1267,-2.0
968,insert,917,-1,1268,-2.0
969,insert,708,-1,1269,-2.0
970,insert,1916,-1,1270,-2.0
971,insert,792,-1,1271,-2.0
972,insert,917,-1,1272,-2.0
973,insert,583,-1,1273,-2.0
974,insert,1542,-1,1274,-2.0
975,insert,1250,-1,1275,-2.0
976,insert,2000,-1,1276,-2.0
977,insert,1667,-1,1277,-2.0
978,insert,1375,-1,1278,-2.0
979,insert,2250,-1,1279,-2.0
980,insert,1083,-1,1280,-2.0
981,insert,2833,-1,1281,-2.0
982,insert,1042,-1,1282,-2.0
983,insert,1083,-1,1283,-2.0
984,insert,1292,-1,1284,-2.0
985,insert,1083,-1,1285,-2.0
986,insert,792,-1,1286,-2.0
987,insert,1291,-1,1287,-2.0
988,insert,1125,-1,1288,-2.0
989,insert,3000,-1,1289,-2.0
990,insert,2208,-1,1290,-2.0
991,insert,1208,-1,1291,-2.0
992,insert,2000,-1,1292,-2.0
993,insert,833,-1,1293,-2.0
994,insert,709,-1,1294,-2.0
995,insert,916,-1,1295,-2.0
996,insert,709,-1,1296,-2.0
997,insert,750,-1,1297,-2.0
998,insert,666,-1,1298,-2.0
999,insert,708,-1,1299,-2.0
1000,insert,709,-1,1300,-2.0
1001,insert,708,-1,1301,-2.0
1002,insert,834,-1,1302,-2.0
1003,insert,958,-1,1303,-2.0
1004,insert,1167,-1,1304,-2.0
1005,insert,1250,-1,1305,-2.0
1006,insert,1250,-1,1306,-2.0
1007,insert,1791,-1,1307,-2.0
1008,insert,1417,-1,1308,-2.0
1009,insert,1083,-1,1309,-2.0
1010,insert,1084,-1,1310,-2.0
1011,insert,791,-1,1311,-2.0
1012,insert,708,-1,1312,-2.0
1013,insert,2208,-1,1313,-2.0
1014,insert,1084,-1,1314,-2.0
1015,insert,1375,-1,1315,-2.0
1016,insert,1125,-1,1316,-2.0
1017,insert,1000,-1,1317,-2.0
1018,insert,1083,-1,1318,-2.0
1019,insert,1083,-1,1319,-2.0
1020,insert,1000,-1,1320,-2.0
1021,insert,916,-1,1321,-2.0
1022,insert,1667,-1,1322,-2.0
1023,insert,958,-1,1323,-2.0
1024,insert,1834,-1,1324,-2.0
1025,insert,1000,-1,1325,-2.0
1026,insert,2750,-1,1326,-2.0
1027,insert,750,-1,1327,-2.0
1028,insert,2208,-1,1328,-2.0
1029,insert,917,-1,1329,-2.0
1030,insert,1583,-1,1330,-2.0
1031,insert,1208,-1,1331,-2.0
1032,insert,958,-1,1332,-2.0
1033,insert,833,-1,1333,-2.0
1034,insert,500,-1,1334,-2.0
1035,insert,1042,-1,1335,-2.0
1036,insert,1333,-1,1336,-2.0
1037,insert,1375,-1,1337,-2.0
1038,insert,709,-1,1338,-2.0
1039,insert,1459,-1,1339,-2.0
1040,insert,1208,-1,1340,-2.0
1041,insert,1750,-1,1341,-2.0
1042,insert,1834,-1,1342,-2.0
1043,insert,2125,-1,1343,-2.0
1044,insert,1000,-1,1344,-2.0
1045,insert,1500,-1,1345,-2.0
1046,insert,1333,-1,1346,-2.0
1047,insert,458,-1,1347,-2.0
1048,insert,792,-1,1348,-2.0
1049,insert,833,-1,1349,-2.0
1050,insert,1750,-1,1350,-2.0
1051,insert,1208,-1,1351,-2.0
1052,insert,1459,-1,1352,-2.0
1053,insert,2458,-1,1353,-2.0
1054,insert,1417,-1,1354,-2.0
1055,insert,1167,-1,1355,-2.0
1056,insert,875,-1,1356,-2.0
1057,insert,1709,-1,1357,-2.0
1058,insert,1500,-1,1358,-2.0
1059,insert,1250,-1,1359,-2.0
1060,insert,1334,-1,1360,-2.0
1061,insert,1333,-1,1361,-2.0
1062,insert,1417,-1,1362,-2.0
1063,insert,3042,-1,1363,-2.0
1064,insert,875,-1,1364,-2.0
1065,insert,1209,-1,1365,-2.0
1066,insert,792,-1,1366,-2.0
1067,insert,1375,-1,1367,-2.0
1068,insert,1333,-1,1368,-2.0
1069,insert,1208,-1,1369,-2.0
1070,insert,1917,-1,1370,-2.0
1071,insert,1542,-1,1371,-2.0
1072,insert,1375,-1,1372,-2.0
1073,insert,1250,-1,1373,-2.0
1074,insert,1125,-1,1374,-2.0
1075,insert,1167,-1,1375,-2.0
1076,insert,2250,-1,1376,-2.0
1077,insert,1334,-1,1377,-2.0
1078,insert,334,-1,1378,-2.0
1079,insert,1041,-1,1379,-2.0
1080,insert,1959,-1,1380,-2.0
1081,insert,1708,-1,1381,-2.0
1082,insert,1292,-1,1382,-2.0
1083,insert,1541,-1,1383,-2.0
1084,insert,1167,-1,1384,-2.0
1085,insert,1208,-1,1385,-2.0
1086,insert,958,-1,1386,-2.0
1087,insert,1875,-1,1387,-2.0
1088,insert,1667,-1,1388,-2.0
1089,insert,1333,-1,1389,-2.0
1090,insert,1250,-1,1390,-2.0
1091,insert,1375,-1,1391,-2.0
1092,insert,791,-1,1392,-2.0
1093,insert,1750,-1,1393,-2.0
1094,insert,2709,-1,1394,-2.0
1095,insert,1500,-1,1395,-2.0
1096,insert,1709,-1,1396,-2.0
1097,insert,1500,-1,1397,-2.0
1098,insert,2042,-1,1398,-2.0
1099,insert,1125,-1,1399,-2.0
1100,insert,1000,-1,1400,-2.0
1101,insert,2167,-1,1401,-2.0
1102,insert,1541,-1,1402,-2.0
1103,insert,1209,-1,1403,-2.0
1104,insert,2166,-1,1404,-2.0
1105,insert,834,-1,1405,-2.0
1106,insert,1333,-1,1406,-2.0
1107,insert,1083,-1,1407,-2.0
1108,insert,625,-1,1408,-2.0
1109,insert,1125,-1,1409,-2.0
1110,insert,1791,-1,1410,-2.0
1111,insert,1583,-1,1411,-2.0
1112,insert,500,-1,1412,-2.0
1113,insert,1125,-1,1413,-2.0
1114,insert,1125,-1,1414,-2.0
1115,insert,1667,-1,1415,-2.0
1116,insert,1667,-1,1416,-2.0
1117,insert,1166,-1,1417,-2.0
1118,insert,1375,-1,1418,-2.0
1119,insert,2000,-1,1419,-2.0
1120,insert,667,-1,1420,-2.0
1121,insert,1666,-1,1421,-2.0
1122,insert,2167,-1,1422,-2.0
1123,insert,2167,-1,1423,-2.0
1124,insert,2167,-1,1424,-2.0
1125,insert,1833,-1,1425,-2.0
1126,insert,1125,-1,1426,-2.0
1127,insert,792,-1,1427,-2.0
1128,insert,750,-1,1428,-2.0
1129,insert,333,-1,1429,-2.0
1130,insert,875,-1,1430,-2.0
1131,insert,1333,-1,1431,-2.0
1132,insert,834,-1,1432,-2.0
1133,insert,1416,-1,1433,-2.0
1134,insert,834,-1,1434,-2.0
1135,insert,708,-1,1435,-2.0
1136,insert,2333,-1,1436,-2.0
1137,insert,1250,-1,1437,-2.0
1138,insert,209,-1,1438,-2.0
1139,insert,1833,-1,1439,-2.0
1140,insert,1417,-1,1440,-2.0
1141,insert,2291,-1,1441,-2.0
1142,insert,1584,-1,1442,-2.0
1143,insert,1750,-1,1443,-2.0
1144,insert,1375,-1,1444,-2.0
1145,insert,750,-1,1445,-2.0
1146,insert,959,-1,1446,-2.0
1147,insert,1375,-1,1447,-2.0
1148,insert,1792,-1,1448,-2.0
1149,insert,1750,-1,1449,-2.0
1150,insert,1083,-1,1450,-2.0
1151,insert,875,-1,1451,-2.0
1152,insert,1375,-1,1452,-2.0
1153,insert,1000,-1,1453,-2.0
1154,insert,1375,-1,1454,-2.0
1155,insert,1417,-1,1455,-2.0
1156,insert,792,-1,1456,-2.0
1157,insert,958,-1,1457,-2.0
1158,insert,292,-1,1458,-2.0
1159,insert,1833,-1,1459,-2.0
1160,insert,2417,-1,1460,-2.0
1161,insert,1500,-1,1461,-2.0
1162,insert,166,-1,1462,-2.0
1163,insert,292,-1,1463,-2.0
1164,insert,1250,-1,1464,-2.0
1165,insert,791,-1,1465,-2.0
1166,insert,417,-1,1466,-2.0
1167,insert,958,-1,1467,-2.0
1168,insert,2083,-1,1468,-2.0
1169,insert,709,-1,1469,-2.0
1170,insert,1166,-1,1470,-2.0
1171,insert,1875,-1,1471,-2.0
1172,insert,1166,-1,1472,-2.0
1173,insert,875,-1,1473,-2.0
1174,insert,1417,-1,1474,-2.0
1175,insert,792,-1,1475,-2.0
1176,insert,1625,-1,1476,-2.0
1177,insert,1125,-1,1477,-2.0
1178,insert,1833,-1,1478,-2.0
1179,insert,1292,-1,1479,-2.0
1180,insert,1000,-1,1480,-2.0
1181,insert,1291,-1,1481,-2.0
1182,insert,959,-1,1482,-2.0
1183,insert,875,-1,1483,-2.0
1184,insert,1459,-1,1484,-2.0
1185,insert,1125,-1,1485,-2.0
1186,insert,1541,-1,1486,-2.0
1187,insert,1250,-1,1487,-2.0
1188,insert,1083,-1,1488,-2.0
1189,insert,1833,-1,1489,-2.0
1190,insert,1584,-1,1490,-2.0
1191,insert,2250,-1,1491,-2.0
1192,insert,1542,-1,1492,-2.0
1193,insert,1750,-1,1493,-2.0
1194,insert,1375,-1,1494,-2.0
1195,insert,1875,-1,1495,-2.0
1196,insert,1625,-1,1496,-2.0
1197,insert,1542,-1,1497,-2.0
1198,insert,833,-1,1498,-2.0
1199,insert,1917,-1,1499,-2.0
1200,insert,2750,976625,1500,1.0
1201,insert,1500,-1,1501,-2.0
1202,insert,1459,-1,1502,-2.0
1203,insert,1250,-1,1503,-2.0
1204,insert,1208,-1,1504,-2.0
1205,insert,2209,-1,1505,-2.0
1206,insert,1125,-1,1506,-2.0
1207,insert,750,-1,1507,-2.0
1208,insert,1000,-1,1508,-2.0
1209,insert,750,-1,1509,-2.0
1210,insert,1167,-1,1510,-2.0
1211,insert,1958,-1,1511,-2.0
1212,insert,1459,-1,1512,-2.0
1213,insert,834,-1,1513,-2.0
1214,insert,1583,-1,1514,-2.0
1215,insert,792,-1,1515,-2.0
1216,insert,875,-1,1516,-2.0
1217,insert,1250,-1,1517,-2.0
1218,insert,2000,-1,1518,-2.0
1219,insert,1334,-1,1519,-2.0
1220,insert,1458,-1,1520,-2.0
1221,insert,2500,-1,1521,-2.0
1222,insert,1417,-1,1522,-2.0
1223,insert,750,-1,1523,-2.0
1224,insert,1542,-1,1524,-2.0
1225,insert,875,-1,1525,-2.0
1226,insert,2083,-1,1526,-2.0
1227,insert,1000,-1,1527,-2.0
1228,insert,666,-1,1528,-2.0
1229,insert,1584,-1,1529,-2.0
1230,insert,2125,-1,1530,-2.0
1231,insert,1500,-1,1531,-2.0
1232,insert,2583,-1,1532,-2.0
1233,insert,834,-1,1533,-2.0
1234,insert,1416,-1,1534,-2.0
1235,insert,1459,-1,1535,-2.0
1236,insert,833,-1,1536,-2.0
1237,insert,1625,-1,1537,-2.0
1238,insert,1833,-1,1538,-2.0
1239,insert,2292,-1,1539,-2.0
1240,insert,2042,-1,1540,-2.0
1241,insert,1875,-1,1541,-2.0
1242,insert,1542,-1,1542,-2.0
1243,insert,1417,-1,1543,-2.0
1244,insert,1333,-1,1544,-2.0
1245,insert,917,-1,1545,-2.0
1246,insert,1083,-1,1546,-2.0
1247,insert,667,-1,1547,-2.0
1248,insert,1333,-1,1548,-2.0
1249,insert,2167,-1,1549,-2.0
1250,insert,375,-1,1550,-2.0
1251,insert,1750,-1,1551,-2.0
1252,insert,875,-1,1552,-2.0
1253,insert,1000,-1,1553,-2.0
1254,insert,2083,-1,1554,-2.0
1255,insert,2167,-1,1555,-2.0
1256,insert,917,-1,1556,-2.0
1257,insert,2250,-1,1557,-2.0
1258,insert,1666,-1,1558,-2.0
1259,insert,958,-1,1559,-2.0
1260,insert,1209,-1,1560,-2.0
1261,insert,1125,-1,1561,-2.0
1262,insert,3250,-1,1562,-2.0
1263,insert,1291,-1,1563,-2.0
1264,insert,1959,-1,1564,-2.0
1265,insert,1041,-1,1565,-2.0
1266,insert,1334,-1,1566,-2.0
1267,insert,1000,-1,1567,-2.0
1268,insert,1458,-1,1568,-2.0
1269,insert,1416,-1,1569,-2.0
1270,insert,1041,-1,1570,-2.0
1271,insert,959,-1,1571,-2.0
1272,insert,958,-1,1572,-2.0
1273,insert,1000,-1,1573,-2.0
1274,insert,1083,-1,1574,-2.0
1275,insert,1042,-1,1575,-2.0
1276,insert,1083,-1,1576,-2.0
1277,insert,959,-1,1577,-2.0
1278,insert,1541,-1,1578,-2.0
1279,insert,1167,-1,1579,-2.0
1280,insert,1167,-1,1580,-2.0
1281,insert,1083,-1,1581,-2.0
1282,insert,2375,-1,1582,-2.0
1283,insert,1375,-1,1583,-2.0
1284,insert,958,-1,1584,-2.0
1285,insert,2333,-1,1585,-2.0
1286,insert,2375,-1,1586,-2.0
1287,insert,250,-1,1587,-2.0
1288,insert,1917,-1,1588,-2.0
1289,insert,2333,-1,1589,-2.0
1290,insert,1666,-1,1590,-2.0
1291,insert,2792,-1,1591,-2.0
1292,insert,1708,-1,1592,-2.0
1293,insert,1250,-1,1593,-2.0
1294,insert,1625,-1,1594,-2.0
1295,insert,1250,-1,1595,-2.0
1296,insert,2459,-1,1596,-2.0
1297,insert,1667,-1,1597,-2.0
1298,insert,1000,-1,1598,-2.0
1299,insert,875,-1,1599,-2.0
1300,insert,1750,-1,1600,-2.0
1301,insert,1083,-1,1601,-2.0
1302,insert,1375,-1,1602,-2.0
1303,insert,625,-1,1603,-2.0
1304,insert,2291,-1,1604,-2.0
1305,insert,791,-1,1605,-2.0
1306,insert,1542,-1,1606,-2.0
1307,insert,1708,-1,1607,-2.0
1308,insert,1417,-1,1608,-2.0
1309,insert,1209,-1,1609,-2.0
1310,insert,1375,-1,1610,-2.0
1311,insert,1291,-1,1611,-2.0
1312,insert,1792,-1,1612,-2.0
1313,insert,1417,-1,1613,-2.0
1314,insert,1416,-1,1614,-2.0
1315,insert,2083,-1,1615,-2.0
1316,insert,1250,-1,1616,-2.0
1317,insert,917,-1,1617,-2.0
1318,insert,1125,-1,1618,-2.0
1319,insert,2125,-1,1619,-2.0
1320,insert,2458,-1,1620,-2.0
1321,insert,959,-1,1621,-2.0
1322,insert,1583,-1,1622,-2.0
1323,insert,1458,-1,1623,-2.0
1324,insert,792,-1,1624,-2.0
1325,insert,2000,-1,1625,-2.0
1326,insert,2000,-1,1626,-2.0
1327,insert,2000,-1,1627,-2.0
1328,insert,2125,-1,1628,-2.0
1329,insert,1750,-1,1629,-2.0
1330,insert,1917,-1,1630,-2.0
1331,insert,2500,-1,1631,-2.0
1332,insert,2292,-1,1632,-2.0
1333,insert,1666,-1,1633,-2.0
1334,insert,2167,-1,1634,-2.0
1335,insert,1291,-1,1635,-2.0
1336,insert,1084,-1,1636,-2.0
1337,insert,916,-1,1637,-2.0
1338,insert,2208,-1,1638,-2.0
1339,insert,2000,-1,1639,-2.0
1340,insert,1375,-1,1640,-2.0
1341,insert,1875,-1,1641,-2.0
1342,insert,1542,-1,1642,-2.0
1343,insert,2084,-1,1643,-2.0
1344,insert,1708,-1,1644,-2.0
1345,insert,1250,-1,1645,-2.0
1346,insert,1167,-1,1646,-2.0
1347,insert,1458,-1,1647,-2.0
1348,insert,1208,-1,1648,-2.0
1349,insert,1167,-1,1649,-2.0
1350,insert,1500,-1,1650,-2.0
1351,insert,1542,-1,1651,-2.0
1352,insert,1500,-1,1652,-2.0
1353,insert,1209,-1,1653,-2.0
1354,insert,1250,-1,1654,-2.0
1355,insert,1333,-1,1655,-2.0
1356,insert,2708,-1,1656,-2.0
1357,insert,1042,-1,1657,-2.0
1358,insert,1583,-1,1658,-2.0
1359,insert,958,-1,1659,-2.0
1360,insert,1375,-1,1660,-2.0
1361,insert,709,-1,1661,-2.0
1362,insert,2167,-1,1662,-2.0
1363,insert,792,-1,1663,-2.0
1364,insert,1500,-1,1664,-2.0
1365,insert,875,-1,1665,-2.0
1366,insert,1959,-1,1666,-2.0
1367,insert,1083,-1,1667,-2.0
1368,insert,917,-1,1668,-2.0
1369,insert,1000,-1,1669,-2.0
1370,insert,1375,-1,1670,-2.0
1371,insert,2417,-1,1671,-2.0
1372,insert,708,-1,1672,-2.0
1373,insert,584,-1,1673,-2.0
1374,insert,959,-1,1674,-2.0
1375,insert,2708,-1,1675,-2.0
1376,insert,2292,-1,1676,-2.0
1377,insert,2791,-1,1677,-2.0
1378,insert,2209,-1,1678,-2.0
1379,insert,1750,-1,1679,-2.0
1380,insert,1291,-1,1680,-2.0
1381,insert,1250,-1,1681,-2.0
1382,insert,334,-1,1682,-2.0
1383,insert,1542,-1,1683,-2.0
1384,insert,1000,-1,1684,-2.0
1385,insert,2083,-1,1685,-2.0
1386,insert,1084,-1,1686,-2.0
1387,insert,1000,-1,1687,-2.0
1388,insert,1083,-1,1688,-2.0
1389,insert,833,-1,1689,-2.0
1390,insert,1792,-1,1690,-2.0
1391,insert,2125,-1,1691,-2.0
1392,insert,667,-1,1692,-2.0
1393,insert,1375,-1,1693,-2.0
1394,insert,667,-1,1694,-2.0
1395,insert,1625,-1,1695,-2.0
1396,insert,1833,-1,1696,-2.0
1397,insert,2166,-1,1697,-2.0
1398,insert,2000,-1,1698,-2.0
1399,insert,875,-1,1699,-2.0
1400,insert,3042,-1,1700,-2.0
1401,insert,1917,-1,1701,-2.0
1402,insert,1625,-1,1702,-2.0
1403,insert,1500,-1,1703,-2.0
1404,insert,500,-1,1704,-2.0
1405,insert,1333,-1,1705,-2.0
1406,insert,1875,-1,1706,-2.0
1407,insert,1375,-1,1707,-2.0
1408,insert,1250,-1,1708,-2.0
1409,insert,1208,-1,1709,-2.0
1410,insert,1083,-1,1710,-2.0
1411,insert,2625,-1,1711,-2.0
1412,insert,667,-1,1712,-2.0
1413,insert,1291,-1,1713,-2.0
1414,insert,792,-1,1714,-2.0
1415,insert,1208,-1,1715,-2.0
1416,insert,1542,-1,1716,-2.0
1417,insert,1792,-1,1717,-2.0
1418,insert,1417,-1,1718,-2.0
1419,insert,2375,-1,1719,-2.0
1420,insert,1458,-1,1720,-2.0
1421,insert,1208,-1,1721,-2.0
1422,insert,1875,-1,1722,-2.0
1423,insert,1667,-1,1723,-2.0
1424,insert,1250,-1,1724,-2.0
1425,insert,250,-1,1725,-2.0
1426,insert,1542,-1,1726,-2.0
1427,insert,1333,-1,1727,-2.0
1428,insert,917,-1,1728,-2.0
1429,insert,2667,-1,1729,-2.0
1430,insert,2791,-1,1730,-2.0
1431,insert,2292,-1,1731,-2.0
1432,insert,1792,-1,1732,-2.0
1433,insert,1667,-1,1733,-2.0
1434,insert,1042,-1,1734,-2.0
1435,insert,2250,-1,1735,-2.0
1436,insert,1166,-1,1736,-2.0
1437,insert,1417,-1,1737,-2.0
1438,insert,3041,-1,1738,-2.0
1439,insert,2334,-1,1739,-2.0
1440,insert,1166,-1,1740,-2.0
1441,insert,2291,-1,1741,-2.0
1442,insert,792,-1,1742,-2.0
1443,insert,1708,-1,1743,-2.0
1444,insert,2500,-1,1744,-2.0
1445,insert,1750,-1,1745,-2.0
1446,insert,1666,-1,1746,-2.0
1447,insert,1542,-1,1747,-2.0
1448,insert,2167,-1,1748,-2.0
1449,insert,1375,-1,1749,-2.0
1450,insert,1458,-1,1750,-2.0
1451,insert,1834,-1,1751,-2.0
1452,insert,2667,-1,1752,-2.0
1453,insert,1916,-1,1753,-2.0
1454,insert,1209,-1,1754,-2.0
1455,insert,1750,-1,1755,-2.0
1456,insert,1417,-1,1756,-2.0
1457,insert,1709,-1,1757,-2.0
1458,insert,3333,-1,1758,-2.0
1459,insert,1834,-1,1759,-2.0
1460,insert,3292,-1,1760,-2.0
1461,insert,1708,-1,1761,-2.0
1462,insert,750,-1,1762,-2.0
1463,insert,1542,-1,1763,-2.0
1464,insert,2458,-1,1764,-2.0
1465,insert,1375,-1,1765,-2.0
1466,insert,2375,-1,1766,-2.0
1467,insert,1292,-1,1767,-2.0
1468,insert,917,-1,1768,-2.0
1469,insert,666,-1,1769,-2.0
1470,insert,1250,-1,1770,-2.0
1471,insert,1625,-1,1771,-2.0
1472,insert,1500,-1,1772,-2.0
1473,insert,1000,-1,1773,-2.0
1474,insert,1708,-1,1774,-2.0
1475,insert,1292,-1,1775,-2.0
1476,insert,2583,-1,1776,-2.0
1477,insert,2792,-1,1777,-2.0
1478,insert,2208,-1,1778,-2.0
1479,insert,1542,-1,1779,-2.0
1480,insert,875,-1,1780,-2.0
1481,insert,875,-1,1781,-2.0
1482,insert,1292,-1,1782,-2.0
1483,insert,1708,-1,1783,-2.0
1484,insert,2667,-1,1784,-2.0
1485,insert,1750,-1,1785,-2.0
1486,insert,1792,-1,1786,-2.0
1487,insert,2083,-1,1787,-2.0
1488,insert,1459,-1,1788,-2.0
1489,insert,2375,-1,1789,-2.0
1490,insert,1625,-1,1790,-2.0
1491,insert,1125,-1,1791,-2.0
1492,insert,2833,-1,1792,-2.0
1493,insert,2458,-1,1793,-2.0
1494,insert,1709,-1,1794,-2.0
1495,insert,1291,-1,1795,-2.0
1496,insert,2416,-1,1796,-2.0
1497,insert,1375,-1,1797,-2.0
1498,insert,2792,-1,1798,-2.0
1499,insert,2125,-1,1799,-2.0
1500,insert,1917,1269667,1800,1.0
1501,insert,3042,-1,1801,-2.0
1502,insert,2250,-1,1802,-2.0
1503,insert,1917,-1,1803,-2.0
1504,insert,1667,-1,1804,-2.0
1505,insert,1166,-1,1805,-2.0
